2026-04-22T05:05:17,ETH,BUY_NO,0.445,7,15.7303,70,"The recent 5m candles show a consistent upward momentum with increasing volume, suggesting a potential continuation of the trend.",1776814500,0xa200c8d5e59d3fc7a1c9c34d98ad33530cc9a7dc8c8b0fe5afde18eb19bbf707,OPEN,0.0,0.0,,False
2026-04-22T05:10:11,BTC,BUY_YES,0.465,7,15.0538,70,"Recent 5m candles show consistent upward momentum with increasing volume, suggesting a potential continuation of the trend.",1776814800,0x03711a1d02366b6541b5584151abe417701c6994786068ec1e4778c0b5434c99,OPEN,0.0,0.0,,False
2026-04-22T05:10:20,ETH,BUY_YES,0.445,7,15.7303,70,Strong upward momentum with recent 5m candle showing high body percentage and volume surge.,1776814800,0xa69cfbb1264fc90431ed848dc5b0ec71d16e0e2a85b1073972181827f61b6222,OPEN,0.0,0.0,,False
2026-04-22T05:10:11,BTC,BUY_YES,0.465,7,15.0538,70,"Recent 5m candles show consistent upward momentum with increasing volume, suggesting a potential continuation of the trend.",1776814800,0x03711a1d02366b6541b5584151abe417701c6994786068ec1e4778c0b5434c99,WIN,7.9785,0.995,2026-04-21T23:44:14+00:00,False
2026-04-22T05:10:20,ETH,BUY_YES,0.445,7,15.7303,70,Strong upward momentum with recent 5m candle showing high body percentage and volume surge.,1776814800,0xa69cfbb1264fc90431ed848dc5b0ec71d16e0e2a85b1073972181827f61b6222,WIN,8.6516,0.995,2026-04-21T23:45:03+00:00,False
2026-04-22T05:30:11,BTC,BUY_NO,0.335,7,20.8955,70,"Recent momentum and volume surge suggest upward movement, despite previous candle's slight decline.",1776816000,0xb98f764c4d5dd36580c8c9903bc75ddcb631428d84e9c1e532f0da236f77054c,OPEN,0.0,0.0,,False
2026-04-22T05:30:11,BTC,BUY_NO,0.335,7,20.8955,70,"Recent momentum and volume surge suggest upward movement, despite previous candle's slight decline.",1776816000,0xb98f764c4d5dd36580c8c9903bc75ddcb631428d84e9c1e532f0da236f77054c,WIN,13.791,0.995,2026-04-22T00:05:10+00:00,False
2026-04-22T06:00:19,ETH,BUY_NO,0.385,7,18.1818,70,"Current window shows positive momentum and a slight price increase, with recent candles indicating a potential upward trend.",1776817800,0xbf47f1995c998b9e74a8357b1e8cb592227f4cb60d6461e1408a8e3ceecc8406,OPEN,0.0,0.0,,False
2026-04-22T06:00:19,ETH,BUY_NO,0.385,7,18.1818,70,"Current window shows positive momentum and a slight price increase, with recent candles indicating a potential upward trend.",1776817800,0xbf47f1995c998b9e74a8357b1e8cb592227f4cb60d6461e1408a8e3ceecc8406,WIN,11.0909,0.995,2026-04-22T00:34:54+00:00,False
2026-04-22T06:10:19,ETH,BUY_NO,0.185,7,37.8378,70,"The recent 5m candles show a consistent upward momentum with a significant volume surge, suggesting a potential continuation of the trend.",1776818400,0xc369421310c841b0e98b71686a4fc34ecf8ec04a17790338e77913bdd0e67efa,OPEN,0.0,0.0,,False
2026-04-22T06:11:03,BTC,BUY_YES,0.48,7,14.5833,70,"Recent 5m candles show a consistent uptrend with strong closing prices and increasing volume, suggesting continued upward momentum.",1776818400,0x84b600d2417c3015cbd0f50f13afe6e6328e8d9f361fb7e95c6f994cd73bcb51,OPEN,0.0,0.0,,False
2026-04-22T06:11:03,BTC,BUY_YES,0.48,7,14.5833,70,"Recent 5m candles show a consistent uptrend with strong closing prices and increasing volume, suggesting continued upward momentum.",1776818400,0x84b600d2417c3015cbd0f50f13afe6e6328e8d9f361fb7e95c6f994cd73bcb51,WIN,7.5104,0.995,2026-04-22T00:45:05+00:00,False
2026-04-22T06:30:41,BTC,BUY_YES,0.195,7,35.8974,70,Strong bullish momentum in the last 5m candle with high body percentage and volume surge.,1776819600,0x816601a8bb25d00264e867cffb4637d0af67f912efe06eead6afbdac1a73cbf2,OPEN,0.0,0.0,,False
2026-04-22T06:30:41,ETH,BUY_YES,0.295,7,23.7288,70,Recent momentum and volume surge suggest a potential upward movement in the next window.,1776819600,0xe098fae28ed60ac15b93ab8229018c1857b8e3b56ca87e56e9e269faf25c94d2,OPEN,0.0,0.0,,False
2026-04-22T08:00:28,BTC,BUY_NO,0.255,7,27.451,70,"Recent 5m candles show consistent upward momentum with high body percentage and increasing volume, suggesting a continuation of the trend.",1776825000,0x866c3565ba9fe56686ccf05d4f798f9d2693780ffbe13e75b3e2572b36a459e2,OPEN,0.0,0.0,,False
2026-04-22T08:00:28,ETH,BUY_NO,0.225,7,31.1111,92,Strong upward momentum and volume surge suggest continuation,1776825000,0x869a6b22f74a4f2276aaf6fc207442f9b059c21769fb38ecc8d892586b9f1c4f,OPEN,0.0,0.0,,False
2026-04-22T08:00:28,BTC,BUY_NO,0.255,7,27.451,70,"Recent 5m candles show consistent upward momentum with high body percentage and increasing volume, suggesting a continuation of the trend.",1776825000,0x866c3565ba9fe56686ccf05d4f798f9d2693780ffbe13e75b3e2572b36a459e2,WIN,20.3137,0.995,2026-04-22T02:34:29+00:00,False
2026-04-22T08:00:28,ETH,BUY_NO,0.225,7,31.1111,92,Strong upward momentum and volume surge suggest continuation,1776825000,0x869a6b22f74a4f2276aaf6fc207442f9b059c21769fb38ecc8d892586b9f1c4f,WIN,23.9555,0.995,2026-04-22T02:34:30+00:00,False
2026-04-22T08:31:51,ETH,BUY_NO,0.495,7,14.1414,70,Recent momentum and volume surge suggest upward continuation.,1776826800,0x8fb5727b7e4928b3eee17d943a781c65ad9260baaf8ba36919249c6fcb7b2dee,OPEN,0.0,0.0,,False
2026-04-22T10:10:23,BTC,BUY_NO,0.315,7,22.2222,70,"The recent 5m candles show a consistent upward trend with increasing volume, suggesting strong buying momentum.",1776832800,0x4451010b15e0b65c303b31e9243be51bfca357bd24c8dbb4e71b8a569d3a426a,OPEN,0.0,0.0,,False
2026-04-22T10:10:23,ETH,BUY_NO,0.315,7,22.2222,82,Strong momentum and volume surge indicate potential upward continuation.,1776832800,0x9d78f635047c1917fc67a6cd44c7154018e62d70647929ad381992470dca962e,OPEN,0.0,0.0,,False
2026-04-22T10:10:23,BTC,BUY_NO,0.315,7,22.2222,70,"The recent 5m candles show a consistent upward trend with increasing volume, suggesting strong buying momentum.",1776832800,0x4451010b15e0b65c303b31e9243be51bfca357bd24c8dbb4e71b8a569d3a426a,WIN,15.1111,0.995,2026-04-22T04:44:32+00:00,False
2026-04-22T10:10:23,ETH,BUY_NO,0.315,7,22.2222,82,Strong momentum and volume surge indicate potential upward continuation.,1776832800,0x9d78f635047c1917fc67a6cd44c7154018e62d70647929ad381992470dca962e,WIN,15.1111,0.995,2026-04-22T04:44:56+00:00,False
2026-04-22T10:35:21,ETH,BUY_NO,0.305,7,22.9508,70,"The recent 5m candles show a consistent upward momentum with increasing volume, suggesting a potential continuation of the trend.",1776834300,0x16903cf2b1415ca3de7bf671baa24be829661896b548647d80401f5a33b2f83f,OPEN,0.0,0.0,,False
2026-04-22T10:50:19,ETH,BUY_YES,0.355,7,19.7183,80,"Strong previous 5m candle with high volume and body percentage suggests continuation, current window shows positive momentum.",1776835200,0x89905c003201a738e705e97a26ba052d0a6e7573fabb3baea06bc7338ceab61b,OPEN,0.0,0.0,,False
2026-04-22T10:51:22,BTC,BUY_NO,0.43,7,16.2791,80,Strong momentum and volume surge in the current window suggest continuation of the upward trend.,1776835200,0x43de574499b356d10b1337480a96a4e0828a56ebdb0ffa399788722c4d24cdd8,OPEN,0.0,0.0,,False
2026-04-22T12:00:13,BTC,BUY_NO,0.255,7,27.451,70,Recent momentum and volume surge suggest upward movement.,1776839400,0xa7bae45ebd3288e94f371bad565bd3a4b2549603dd83ce78688059a241508264,OPEN,0.0,0.0,,False
2026-04-22T12:00:14,ETH,BUY_NO,0.355,7,19.7183,70,Recent momentum and volume surge suggest upward movement.,1776839400,0x1416e2f706b8637838b50bd66e8fe8a2651f8817ee0098e93a78d9ac86b43746,OPEN,0.0,0.0,,False
2026-04-22T12:00:13,BTC,BUY_NO,0.255,7,27.451,70,Recent momentum and volume surge suggest upward movement.,1776839400,0xa7bae45ebd3288e94f371bad565bd3a4b2549603dd83ce78688059a241508264,WIN,20.3137,0.995,2026-04-22T06:35:02+00:00,False
2026-04-22T12:00:14,ETH,BUY_NO,0.355,7,19.7183,70,Recent momentum and volume surge suggest upward movement.,1776839400,0x1416e2f706b8637838b50bd66e8fe8a2651f8817ee0098e93a78d9ac86b43746,WIN,12.6197,0.995,2026-04-22T06:35:03+00:00,False
2026-04-22T12:10:16,BTC,BUY_NO,0.295,7,23.7288,70,momentum and volume surge suggest upward movement,1776840000,0xc2ab21bcbade822361bdb9b54b49411549a3359ac5dece96b3a3dac0e7df7b88,OPEN,0.0,0.0,,False
2026-04-22T13:15:15,ETH,BUY_YES,0.485,7,14.433,70,Recent momentum and volume surge suggest upward movement.,1776843900,0x4169032f7449a974a3e7ca04b8194bbbcf9d39fb9e9c883f640c4f3e9344f67d,OPEN,0.0,0.0,,False
